	BuisnessID	ReviewText	ReviewRating	City
184	cocoro-berlin-2	"I do not have any negative opinion about the place. It is such a small and good place.

The food was also good. We had Chicken teriyaki don (9 Euros) and..."	3.0	Berlin
185	bellas-artes-berlin	We ordered the Tapas para dos--actually they made it tapas para tres--a varied selection of what I assume were the best tapas the restaurant has. There were...	2.0	Berlin
186	bellas-artes-berlin	"Worst service in Berlin! Waiters who don't pay attention at all. So be prepared to wait a lot.

Since they don't take visa I had to walk for 45 minutes to..."	1.0	Berlin
187	bellas-artes-berlin	We visited Bellas Artes for dinner on a recent trip to Berlin. I rarely go for Spanish food because being from Spain, Spanish restaurant food is always a...	3.0	Berlin
188	dabangg-berlin	I had this bookmarked for two years now, and finally I got a chance to visit it. It was recommended to me by a Korean colleague, and today I went here for...	5.0	Berlin
189	dabangg-berlin	"Cheap lunch option for bibimbap and kimchee.  Homemade and very cozy place with a wide selection of tea

The bibimbap was ok. Not dolsot (hot stone) so that..."	4.0	Berlin
190	dabangg-berlin	Da Bangg is much more than a tea house. They serve jip bop style (homemade) Korean dishes in a very cozy environment. I tried the bibimbob and shared a pot...	4.0	Berlin
191	1900-café-berlin	"A MUST!!

Super cute place with an ""home made atmosphere"". We tried the cheese breakfast for two, but without meat.
It was delicious! Lots of good cheese,..."	5.0	Berlin
192	1900-café-berlin	"Right around the corner from my hotel, stopped in for a bite of lunch.

What a nice place, the welcome was warm and genuine. The menu had lots of choices,..."	4.0	Berlin
193	1900-café-berlin	I was here on an atypical weekday: I had some bureaucracy I needed to do really early, so I didn't have time to eat breakfast at home. Hence, after that was...	4.0	Berlin
194	neumond-berlin	I came here for breakfast and man did I make a good choice! After paying the waitress, pick from fresh eggs, meats, fruits, breads, yogurts, cereals, and...	5.0	Berlin
195	neumond-berlin	This is a must-visit restaurant for dinner (we didn't do the brunch sadly). It was near where we stayed, so we figured it was worth a stop. If you walk in...	5.0	Berlin
196	neumond-berlin	Very German. (In a good way) The servers are rather offhanded and aloof when you first step in, but this place has wonderful food and huge portions. We...	5.0	Berlin
197	brauereigaststätte-leibhaftig-berlin	If you think German food is too heavy but you love the flavors, this is for you; Bavarian Tapas!  I tried the 'meatloaf' which is more like fried ham....	4.0	Berlin
198	brauereigaststätte-leibhaftig-berlin	If you don't love the ambiance, the decor, the owner, the food, the drinks, the dessert or anything about this place, then there is something severely wrong...	5.0	Berlin
199	brauereigaststätte-leibhaftig-berlin	The food at this brewery/restaurant is seriously excellent.  The beer is good, but it was honestly outshone by the excellent German fare.  They offer a few...	5.0	Berlin
200	yamyam-berlin	This was just perfect for me and my guests who were visiting from Paris.  We ordered Seaweed soup and seaweed salad and a roll with Tuna - everything was...	5.0	Berlin
201	yamyam-berlin	I ate the Bulgogi and gogi kimbap. The Bulgogi was really good, but the kimbap so and so, I was with my mom, she took the bibimbap and wasn't very happy...	3.0	Berlin
202	yamyam-berlin	My husband and I were looking for a quick light lunch spot in Mitte and came across YamYam.  We had a look at the menu and saw that they had kimbap which...	5.0	Berlin
203	konditorei-rabien-berlin-2	"I was here earlier for coffee and cake. Oh what a wonderful place this is!

I already knew of this cafe months ago, when a friend who used to live in this..."	5.0	Berlin
204	konditorei-rabien-berlin-2	Old school Berlin konditorei at it's finest!  I bought 5 different slices of cake to take back to the apartment we were renting. Had a different one each...	5.0	Berlin
205	konditorei-rabien-berlin-2	Incredible!!!!! They've got about 20 or so tortes to select from ranging from creamy to fruity and chocolaty. I ordered a piece of their Swedish layer cake...	5.0	Berlin
206	joseph-roth-diele-berlin	If you are passing by this café, u need to go in. If not you are missing one of the best decored reastaurant i have ever seen. The interrior is cozy and...	5.0	Berlin
207	joseph-roth-diele-berlin	"Great service and ambience, really liked this place. We ordered a ""small"" Schniztel & the Roulade (rolled meat). The prices are great and portions very big!..."	4.0	Berlin
208	joseph-roth-diele-berlin	Very original place! We came there just by coincidence as restaurant we picked up for lunch was closed. The inferior is very nice, restaurant itself small...	4.0	Berlin
209	dasomi-berlin	Have been meaning to try this place for a while and finally I did. The prices are decent, the owrber is nice and the interior is comfortable. Nothing mind...	4.0	Berlin
210	dasomi-berlin	"Having lived in Korea and being in love with Korean food, I'm now keen on eating my way through ALL Korean restaurants in Berlin ;-)
I came to this..."	3.0	Berlin
211	dasomi-berlin	If you like authentic Korean dishes, than you should definitely give it a try! The food is delicious, it's not that expensive and the waitress was very...	5.0	Berlin
212	lieu-in-berlin-berlin	"We went for dinner and enjoyed our experience. 

My pho was solid, and I especially liked the broth. The starter of summer rolls was also very good. My..."	4.0	Berlin
213	lieu-in-berlin-berlin	Mediocre Vietnamese food at high, touristy prices. The food isn't served with lots of vegetables either although the amount of meat is relatively high.	2.0	Berlin
214	lieu-in-berlin-berlin	Ordered a bun cha gio and a Chahn Da while my friend had a wonton soup. Generally acceptable but can taste some MSG from the food and soup. Service was slow...	3.0	Berlin
215	no-milk-today-berlin	I love this vegan cafe. It's cute and peaceful inside and the drinks and food are super tasty. The prices are reasonable. There is free wifi and they're not...	5.0	Berlin
216	no-milk-today-berlin	My favorite vegan cafe in Berlin. It's a small cafe, but very cozy and they usually prepare your ordered food fresh / which means you might have to wait a...	5.0	Berlin
217	no-milk-today-berlin	amazing food that is gluten free, vegan, and tree nut free. 5 types of milk alternatives. very cute & reasonably priced. The owner is very sweet and...	5.0	Berlin
218	maultaschen-manufaktur-berlin	They speak English here! Maultaschen, or meat dumplings, is a traditional dish from the Region of Baden-Württemberg, in the South of Germany. All dishes are...	5.0	Berlin
219	maultaschen-manufaktur-berlin	Great local feel to a place just off a somewhat busy street. The place was filling up on a Saturday night, and it was easy to see why. Delicious Swabian...	5.0	Berlin
220	maultaschen-manufaktur-berlin	I met a friend for dinner here last Thursday. We made a reservation over the phone, which was quite painless. Thursday evening came, it was hot, and so we...	4.0	Berlin
221	gasthaus-alt-bayern-berlin	"I came here for dinner and had a very nice meal. 

They have Bavarian style dishes here and I got one of my favorites, Schweinebraten. It was very well..."	4.0	Berlin
222	gasthaus-alt-bayern-berlin	Excellent service with genuine German cuisine. I went to Augustiner Brau-Munchen and found Alt Bayern to be far superior service and the food to be of equal...	5.0	Berlin
223	prince-berlin	"I walked past this place a few time before and it looked really tempting and finally I got a chance to check it out.

For people with little patience - here..."	5.0	Berlin
224	prince-berlin	This place is NOT 24/7. Literally outside of it right now and it's VERY MUCH CLOSED. Just walked all the way here after a 5h drive to Berlin and it's...	1.0	Berlin
225	prince-berlin	Really nice and chill atmosphere, and good food! The lemongrass chicken was awesome and the duck was yum too! (:	4.0	Berlin
226	habba-habba-berlin	"Amazing Hummus and wraps.
Don't miss their Coriander Chicken wraps (or dish if you like)"	4.0	Berlin
227	habba-habba-berlin	Average food. Was not bad, but based on the Yelp reviews, my expectations were too high. We had hummus, falafel and chicken salad and we both agreed that...	3.0	Berlin
228	habba-habba-berlin	"Habba Habba was my go to place when I wanted something healthy and delicious, while I was working in Prenzlauer Berg.
Super tiny, super cute, super..."	5.0	Berlin
229	schlögls-berlin	the turkey schienzel is so good with the mushroom and fried potato lawdddddd #berlinimmovingin	5.0	Berlin
230	schlögls-berlin	Great authentic German spot in the heart of tourist land! After walking around museum island and finishing or museum tour at the DDR Museum, this restaurant...	4.0	Berlin
231	schlögls-berlin	A good spot for lunch, with a Mittagsmenu covering classics such as Currywurst and Schnitzel. I tried the Currywurst and was very satisfied - the portion is...	4.0	Berlin
232	gasthaus-krombach-berlin	This is a small restaurant on a side street off the Ku'damm that is not at all touristy, so it's a good place to experience some genuine Berlin food and...	4.0	Berlin
233	gasthaus-krombach-berlin	Not looking to wander far from the hotel after 12hrs of travel, Gasthaus Krombach was convenient AND a great find. The bartender spoke English, though I...	4.0	Berlin
234	gasthaus-krombach-berlin	"It was very okay, I thought. Good locale off of Kurfürstendamm, nice little old world feeling inside. Carpeted which is weird here, but nice place.

I..."	3.0	Berlin
235	flamingo-fresh-food-bar-berlin-2	Delicious lunch spot in Berlin! Great sandwiches made with fresh bread, delicious soups, and friendly service. Good prices and great selection for a quick...	5.0	Berlin
236	flamingo-fresh-food-bar-berlin-2	I arrived here with high hopes having read the reviews but my pasta dish was ridiculously salty. They'd over seasoned it then added capers and pesto on top,...	2.0	Berlin
237	flamingo-fresh-food-bar-berlin-2	A pleasant self-service bistro with quite nice food. The atmosphere is nice and the food is of a good quality, however, nothing special. The service is a...	3.0	Berlin
238	casa-lola-berlin	The best Paella in BERLIN! I totally recommend this local restaurant! Salute to the chef! AMAZING	5.0	Berlin
